id,parent,name,type,address,location,typecode,pcode,pname,citycode,cityname,adcode,adname,tel
B0FFG8TK3R,[],白沃净寺,风景名胜;风景名胜;寺庙道观,昆阳路3251弄100号,"121.366389,31.043680",110205,310000,上海市,021,上海市,310112,闵行区,
B00153CB99,[],松江区文化馆,科教文化服务;文化宫;文化宫,谷阳南路24号302室,"121.237032,31.004313",140800,310000,上海市,021,上海市,310117,松江区,
B0FFLFT6AA,[],合欢主题公园,风景名胜;公园广场;公园,北沿公路,"121.420705,31.720701",110101,310000,上海市,021,上海市,310151,崇明区,
B0G3A7GRMJ,[],元音公园,风景名胜;公园广场;公园,金碧路1920弄9号西70米,"121.509553,30.975849",110101,310000,上海市,021,上海市,310120,奉贤区,
B0FFHU1NRQ,[],普善讲寺,风景名胜;风景名胜;寺庙道观,井凌桥村兴溇325号附近,"121.250700,30.937186",110205,310000,上海市,021,上海市,310117,松江区,
B0FFKH3UHJ,[],善海寺,风景名胜;风景名胜;寺庙道观,叶新公路805号,"121.250299,30.936512",110205,310000,上海市,021,上海市,310117,松江区,
B0FFM4VUD1,[],施湾社区文化活动中心,科教文化服务;文化宫;文化宫,施湾三路985号,"121.751483,31.142962",140800,310000,上海市,021,上海市,310115,浦东新区,
B00155LMIS,[],泾东公园,风景名胜;公园广场;公园,罗山路286号,"121.556222,31.247158",110101,310000,上海市,021,上海市,310115,浦东新区,
B0FFGIBIU0,[],新泾镇社区活动中心,商务住宅;住宅区;社区中心,新泾镇淞虹路656-1,"121.361463,31.213131",120304,310000,上海市,021,上海市,310105,长宁区,
B0FFH1YKQX,[],香樟花园,风景名胜;公园广场;公园,金山工业区天工路,"121.334011,30.824683",110101,310000,上海市,021,上海市,310116,金山区,
B0FFFQZRA1,[],长兴文化馆,科教文化服务;文化宫;文化宫,长兴镇凤凰公路142号,"121.691036,31.385075",140800,310000,上海市,021,上海市,310151,崇明区,
B0FFF2WPV5,[],自行车主题公园(暂停营业),风景名胜;公园广场;公园,陈家镇(近长江隧桥出口处),"121.839573,31.482773",110101,310000,上海市,021,上海市,310151,崇明区,
B0FFJRVQ1Y,[],渔港公园,风景名胜;公园广场;公园,渔家乐路与渔港环路交叉口东南200米,"121.788163,31.350408",110101,310000,上海市,021,上海市,310151,崇明区,
B0015081EE,[],吴泾公园,风景名胜;公园广场;公园,剑川路2号(吴泾渡口西北侧),"121.477506,31.046814",110101,310000,上海市,021,上海市,310112,闵行区,
B0FFIR9A4V,[],东海天主堂,风景名胜;风景名胜;教堂,柘林镇华亭村东海1238号,"121.491560,30.847968",110206,310000,上海市,021,上海市,310120,奉贤区,
B00155E4WK,B00155HB31,上海大学嘉定校区活动中心,体育休闲服务;休闲场所;休闲场所|科教文化服务;文化宫;文化宫,塔城路453上海大学嘉定校区,"121.250833,31.375170",080500|140800,310000,上海市,021,上海市,310114,嘉定区,
B0FFM0K0SK,[],塘家嘴湖休闲区,风景名胜;公园广场;城市广场,塘北路,"121.883069,30.910610",110105,310000,上海市,021,上海市,310115,浦东新区,
B0FFJH5HWA,[],资福寺,风景名胜;风景名胜;寺庙道观,堂富路58号附近,"121.605075,30.977216",110205,310000,上海市,021,上海市,310120,奉贤区,
B0FFGJPOL5,[],滨江爱特公园,风景名胜;公园广场;公园,望淞路与鸿宁路交叉口西150米,"121.314942,31.230253",110101,310000,上海市,021,上海市,310114,嘉定区,
B001577XWY,[],曹路镇日新村文化活动中心,科教文化服务;文化宫;文化宫,日新支路与民雷路交叉口北150米,"121.672570,31.260662",140800,310000,上海市,021,上海市,310115,浦东新区,
B001557BWX,[],高东镇竞赛村文化广场,风景名胜;公园广场;城市广场,高东镇龙跃路106号,"121.65053,31.30168",110105,310000,上海市,021,上海市,310115,浦东新区,
B0FFM21IXO,[],新宝社区休闲广场,风景名胜;公园广场;城市广场,嘉朱公路(嘉定工业区新宝社区南区),"121.196520,31.402386",110105,310000,上海市,021,上海市,310114,嘉定区,
B00154D79I,[],保境禅寺,风景名胜;风景名胜;寺庙道观,钱桥镇奉柘公路3398号,"121.53245,30.867005",110205,310000,上海市,021,上海市,310120,奉贤区,
B0FFFZ6NWI,[],牡丹文化休闲广场,风景名胜;公园广场;城市广场,庄行镇安中路153号,"121.399706,30.961052",110105,310000,上海市,021,上海市,310120,奉贤区,
B0FFFRQWLF,[],牡丹苑,风景名胜;公园广场;公园,桥建路与汇中路交叉口西北150米,"121.400022,30.962748",110101,310000,上海市,021,上海市,310120,奉贤区,
B0FFMBNC2Z,[],邬桥健身公园,风景名胜;公园广场;公园,[],"121.396572,30.962434",110101,310000,上海市,021,上海市,310120,奉贤区,
B00155QUIN,[],上海市虹口区青少年活动中心(运光路),科教文化服务;文化宫;文化宫,运光路40号,"121.493633,31.292331",140800,310000,上海市,021,上海市,310109,虹口区,
B00155IODT,[],惠南镇天主堂,风景名胜;风景名胜;教堂,人民西路167号,"121.751476,31.048319",110206,310000,上海市,021,上海市,310115,浦东新区,
B00156GEVX,[],石湖荡耶稣堂,风景名胜;风景名胜;教堂,石湖荡镇新源村古场158号,"121.116468,30.982723",110206,310000,上海市,021,上海市,310117,松江区,
B0FFG8U7Y3,[],石湖荡镇控烟主题公园,风景名胜;公园广场;公园,东栅路162号附近,"121.1182,30.985888",110101,310000,上海市,021,上海市,310117,松江区,
B00155ESEE,[],旗忠公园,风景名胜;公园广场;公园,马桥镇,"121.349801,31.058127",110101,310000,上海市,021,上海市,310112,闵行区,
B0FFIOAHHP,[],博爱社区休闲广场,风景名胜;公园广场;城市广场,东高路附近,"121.576178,31.288617",110105,310000,上海市,021,上海市,310115,浦东新区,
B0FFJUDEUT,[],天都里拉休闲广场,风景名胜;公园广场;城市广场,亭卫公路6580附近,"121.346774,30.846201",110105,310000,上海市,021,上海市,310116,金山区,
B00156ZLW9,[],山龙绿地广场,风景名胜;公园广场;公园广场,山龙街与板桥西路交叉口东北150米,"121.33733,30.730507",110100,310000,上海市,021,上海市,310116,金山区,
B0FFFFU19Y,[],远香湖(暂停营业),风景名胜;公园广场;公园,白银路,"121.268215,31.349732",110101,310000,上海市,021,上海市,310114,嘉定区,
B0FFG8TRO9,B001559EJ9,放生池社区服务站,商务住宅;住宅区;社区中心,南期昌路889弄-168号,"121.216072,31.023139",120304,310000,上海市,021,上海市,310117,松江区,
B0FFJUCKBV,[],奉贤区基督教长堤耶稣堂,风景名胜;风景名胜;教堂,浦卫公路5585正西方向90米,"121.421836,30.887865",110206,310000,上海市,021,上海市,310120,奉贤区,
B0FFF5ABKR,[],阳光绿地1期,风景名胜;公园广场;公园,金桥镇,"121.605158,31.269348",110101,310000,上海市,021,上海市,310115,浦东新区,
B00156R4EZ,[],阳光绿地2期,风景名胜;公园广场;公园,佳桥路与成园路交叉口西150米,"121.605176,31.27299",110101,310000,上海市,021,上海市,310115,浦东新区,
B0FFH3MJF5,[],江宁社区文化活动中心,科教文化服务;文化宫;文化宫,西苏州路71号,"121.450299,31.239237",140800,310000,上海市,021,上海市,310106,静安区,
B0HALU7AOJ,[],光华天主堂,风景名胜;风景名胜;教堂,朱泾镇温河村光华1159号,"121.228433,30.895398",110206,310000,上海市,021,上海市,310116,金山区,
B00156ZIXN,B00155PVIT,祝西村社区文化活动服务中心,商务住宅;住宅区;社区中心|科教文化服务;文化宫;文化宫,祝西村858号,"121.751151,31.105698",120304|140800,310000,上海市,021,上海市,310115,浦东新区,
B00152FD7D,B00155HM20,虹桥文化中心,科教文化服务;文化宫;文化宫,万源路2800号(环镇南街万源路),"121.386536,31.173965",140800,310000,上海市,021,上海市,310112,闵行区,
B00155QTRJ,[],真如公园,风景名胜;公园广场;公园,大渡河路1894号(近铜川路),"121.39915,31.253369",110101,310000,上海市,021,上海市,310107,普陀区,
B00155L2UR,[],真如寺,风景名胜;风景名胜;寺庙道观,真如镇兰溪路399号(铜川路口),"121.401359,31.249775",110205,310000,上海市,021,上海市,310107,普陀区,
B001518219,[],久良财富休闲广场,风景名胜;公园广场;城市广场,大渡河路1600号,"121.397799,31.248332",110105,310000,上海市,021,上海市,310107,普陀区,
B0FFLC42P7,[],金湾居委会综合文化活动中心,科教文化服务;文化宫;文化宫,海芙路与龙翔路交叉路口往西北约100米,"121.345615,30.751267",140800,310000,上海市,021,上海市,310116,金山区,
B001556Q2M,B0FFF5VNYI,城北村社区文化活动中心,科教文化服务;文化宫;文化宫,老港镇北门路289号,"121.755642,31.060716",140800,310000,上海市,021,上海市,310115,浦东新区,
B0FFFWQ64F,[],千岁庙,风景名胜;风景名胜;寺庙道观,南十家中心路,"121.753032,30.944689",110205,310000,上海市,021,上海市,310120,奉贤区,
B00155MNXT,[],枫林街道社区文化活动中心,商务住宅;住宅区;社区中心,双峰路420号,"121.449141,31.180620",120304,310000,上海市,021,上海市,310104,徐汇区,
B0FFKBNN2R,[],邻里小汇,商务住宅;住宅区;社区中心,中山南二路与内环高架路出口交叉口北150米,"121.452771,31.187269",120304,310000,上海市,021,上海市,310104,徐汇区,
B0FFI7OVCQ,[],悠活城生活广场,风景名胜;公园广场;城市广场,柳梁路155号,"121.228456,31.377249",110105,310000,上海市,021,上海市,310114,嘉定区,
B0FFL1ED7N,[],金悦居委会综合文化活动中心,科教文化服务;文化宫;文化宫,卫零北路815号附近,"121.329511,30.750371",140800,310000,上海市,021,上海市,310116,金山区,
B0FFGLJKAW,[],桃浦堂,风景名胜;风景名胜;教堂,桃浦镇绿杨路275号,"121.353900,31.285550",110206,310000,上海市,021,上海市,310107,普陀区,
B001557W6V,[],桃浦堂钟楼,风景名胜;风景名胜;教堂,桃浦镇绿杨路275号,"121.353937,31.285679",110206,310000,上海市,021,上海市,310107,普陀区,
B0FFLF0ZLO,[],城隍庙,风景名胜;风景名胜;寺庙道观,锦商公路,"120.925733,31.118864",110205,310000,上海市,021,上海市,310118,青浦区,
B0FFF0582U,B00151491B,临汾社区第一街区管理服务站,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位|商务住宅;住宅区;社区中心,临汾路232号底层临汾社区临汾社区,"121.462920,31.310924",130106|120304,310000,上海市,021,上海市,310106,静安区,
B0FFFWU45V,[],姚家庙,风景名胜;风景名胜;寺庙道观,[],"121.812659,31.068834",110205,310000,上海市,021,上海市,310115,浦东新区,
B00156R4UG,[],姚大仙庙,风景名胜;风景名胜;寺庙道观,新如村六如365号,"121.812587,31.068772",110205,310000,上海市,021,上海市,310115,浦东新区,
B0FFM7XBUV,[],嘉域生活广场,风景名胜;公园广场;城市广场,双单路1079号,"121.256655,31.327993",110105,310000,上海市,021,上海市,310114,嘉定区,
B0GD7H9JQF,[],波仕顿阳光公园,风景名胜;公园广场;公园,新四平公路66号-6,"121.736775,30.964622",110101,310000,上海市,021,上海市,310115,浦东新区,
B0FFF00IFT,[],松江区中山街道社区生活服务中心,政府机构及社会团体;政府机关;乡镇级政府及事业单位|商务住宅;住宅区;社区中心|生活服务;生活服务场所;生活服务场所,迎宾路2号,"121.249742,31.004638",130105|120304|070000,310000,上海市,021,上海市,310117,松江区,
B0FFHHYWTF,[],龙港村文化广场,风景名胜;公园广场;城市广场,老果公路1611正东方向40米,"121.860808,30.905872",110105,310000,上海市,021,上海市,310115,浦东新区,
B0FFG4WR75,B001556XGC,基督教感恩堂(西北1门),风景名胜;风景名胜;教堂,丹桂路700号,"121.625576,31.215576",110206,310000,上海市,021,上海市,310115,浦东新区,
B00155QFBS,[],广兰公园,风景名胜;公园广场;公园,广兰路965号(近紫薇路),"121.619766,31.208674",110101,310000,上海市,021,上海市,310115,浦东新区,
B0FFH9VSJL,[],红星村综合文化活动室(徐行镇红星社区卫生服务站东南),科教文化服务;文化宫;文化宫,曹红路与红星路交叉口东南50米,"121.319793,31.428997",140800,310000,上海市,021,上海市,310114,嘉定区,
B00156GKNV,[],红星村综合文化活动室(红星路),科教文化服务;文化宫;文化宫,红星村819号,"121.320737,31.429333",140800,310000,上海市,021,上海市,310114,嘉定区,
B0FFFDPYX9,B00154DWH8,上海植物园-兰室,风景名胜;公园广场;植物园,龙吴路1111号(近百色路)上海植物园内,"121.446205,31.146753",110103,310000,上海市,021,上海市,310104,徐汇区,
B0FFKV3F7P,[],环城水系公园,风景名胜;公园广场;公园,城中北路东100米,"121.113589,31.163623",110101,310000,上海市,021,上海市,310118,青浦区,
B0FFKWMEP5,[],上善广场,风景名胜;公园广场;城市广场,城中北路东100米,"121.113350,31.163591",110105,310000,上海市,021,上海市,310118,青浦区,
B0FFF2R0NH,[],港隆国际广场,风景名胜;公园广场;城市广场,盈港路453号(靠近胜利路),"121.11512,31.158845",110105,310000,上海市,021,上海市,310118,青浦区,
B0FFIW3GJQ,[],港隆休闲广场,风景名胜;公园广场;城市广场,盈港路453东北方向40米,"121.114377,31.158957",110105,310000,上海市,021,上海市,310118,青浦区,
B0FFGMD2DF,B00154DWH8,上海植物园展览温室,风景名胜;公园广场;植物园,龙吴路1111号上海植物园,"121.447336,31.147296",110103,310000,上海市,021,上海市,310104,徐汇区,
B0FFL0N2PH,[],庙镇文化广场,风景名胜;公园广场;城市广场,剧场路与Y026交叉路口西南侧,"121.347227,31.713778",110105,310000,上海市,021,上海市,310151,崇明区,
B0FFIANXVE,[],庙镇绿地公园,风景名胜;公园广场;公园,港庙公路西50米,"121.354737,31.710291",110101,310000,上海市,021,上海市,310151,崇明区,
B0FFLFRWZJ,[],庙镇健康文化公园,风景名胜;公园广场;公园,[],"121.349634,31.717326",110101,310000,上海市,021,上海市,310151,崇明区,
B00156D57S,[],南桥镇青少年活动中心,科教文化服务;文化宫;文化宫,南桥南星路333号,"121.455885,30.908610",140800,310000,上海市,021,上海市,310120,奉贤区,
B00155E7TP,[],奉贤区青少年活动中心,科教文化服务;文化宫;文化宫,南桥镇解放西路209号(解放西路菜场路),"121.452983,30.912805",140800,310000,上海市,021,上海市,310120,奉贤区,
B00156D4SF,B0FFH10R1H,南桥镇社区文化活动中心,科教文化服务;文化宫;文化宫,南桥镇南星路333号,"121.455732,30.908544",140800,310000,上海市,021,上海市,310120,奉贤区,
B0FFI0T62X,[],飞云桥天主堂,风景名胜;风景名胜;教堂,航头镇下沙社区福善村飞桥346号,"121.618800,31.035970",110206,310000,上海市,021,上海市,310115,浦东新区,
B0FFLFGJY2,[],都市花园广场,风景名胜;公园广场;城市广场|住宿服务;宾馆酒店;宾馆酒店,高岛路与湄洲路交叉路口往西北约200米,"121.410776,31.642688",110105|100100,310000,上海市,021,上海市,310151,崇明区,
B00156O7RZ,[],长白社区文化活动中心,商务住宅;住宅区;社区中心,延吉东路105号(松花江路),"121.543646,31.294942",120304,310000,上海市,021,上海市,310110,杨浦区,
B0FFL4DS40,[],育林广场,风景名胜;公园广场;城市广场,城桥镇鼓浪屿路777号新崇大酒店育林广场,"121.417048,31.637820",110105,310000,上海市,021,上海市,310151,崇明区,
